Iteration 31, Warp ID: 195, Weight: 2.181770e-08, CVs: pc1=0.78
Iteration 31, Warp ID: 230, Weight: 3.255953e-09, CVs: pc1=1.22
Iteration 31, Warp ID: 231, Weight: 2.398358e-09, CVs: pc1=1.15
Iteration 31, Warp ID: 154, Weight: 1.361936e-08, CVs: pc1=0.52
Iteration 31, Warp ID: 221, Weight: 3.052456e-10, CVs: pc1=0.89
Iteration 32, Warp ID: 160, Weight: 2.723871e-08, CVs: pc1=0.57
Iteration 32, Warp ID: 161, Weight: 2.354751e-09, CVs: pc1=0.56
Iteration 32, Warp ID: 224, Weight: 2.285539e-08, CVs: pc1=1.12
Iteration 32, Warp ID: 163, Weight: 4.495249e-08, CVs: pc1=0.52
Iteration 32, Warp ID: 196, Weight: 2.199396e-08, CVs: pc1=0.77
Iteration 32, Warp ID: 225, Weight: 2.285539e-08, CVs: pc1=1.07
Iteration 32, Warp ID: 166, Weight: 3.176415e-07, CVs: pc1=0.52
Iteration 32, Warp ID: 201, Weight: 2.199396e-08, CVs: pc1=0.81
Iteration 32, Warp ID: 170, Weight: 2.406535e-07, CVs: pc1=0.59
Iteration 32, Warp ID: 204, Weight: 6.890526e-09, CVs: pc1=0.77
Iteration 32, Warp ID: 174, Weight: 7.537995e-08, CVs: pc1=0.62
Iteration 32, Warp ID: 184, Weight: 1.140397e-08, CVs: pc1=0.75
Iteration 32, Warp ID: 217, Weight: 1.378105e-08, CVs: pc1=0.88
Iteration 32, Warp ID: 220, Weight: 3.052456e-10, CVs: pc1=0.94
Iteration 32, Warp ID: 189, Weight: 2.179318e-08, CVs: pc1=0.75
Iteration 32, Warp ID: 221, Weight: 2.452866e-11, CVs: pc1=0.97
Iteration 33, Warp ID: 160, Weight: 4.539786e-09, CVs: pc1=0.53
Iteration 33, Warp ID: 170, Weight: 1.256333e-08, CVs: pc1=0.58
Iteration 33, Warp ID: 172, Weight: 1.256333e-08, CVs: pc1=0.57
Iteration 33, Warp ID: 210, Weight: 1.944269e-09, CVs: pc1=0.96
Iteration 33, Warp ID: 221, Weight: 3.126979e-08, CVs: pc1=1.00
Iteration 33, Warp ID: 189, Weight: 2.199396e-08, CVs: pc1=0.68
Iteration 33, Warp ID: 222, Weight: 1.563490e-08, CVs: pc1=1.07
Iteration 33, Warp ID: 223, Weight: 1.563490e-08, CVs: pc1=1.07
Iteration 34, Warp ID: 160, Weight: 3.608991e-07, CVs: pc1=0.57
Iteration 34, Warp ID: 193, Weight: 1.773099e-07, CVs: pc1=0.84
Iteration 34, Warp ID: 230, Weight: 1.563490e-08, CVs: pc1=1.10
Iteration 34, Warp ID: 171, Weight: 3.630852e-08, CVs: pc1=0.54
Iteration 34, Warp ID: 208, Weight: 7.127484e-09, CVs: pc1=1.04
Iteration 34, Warp ID: 209, Weight: 7.127484e-09, CVs: pc1=0.92
Iteration 34, Warp ID: 215, Weight: 5.937462e-09, CVs: pc1=0.78
Iteration 34, Warp ID: 218, Weight: 9.721344e-10, CVs: pc1=0.98
Iteration 35, Warp ID: 224, Weight: 1.944269e-09, CVs: pc1=1.14
Iteration 35, Warp ID: 225, Weight: 1.046556e-09, CVs: pc1=1.00
Iteration 35, Warp ID: 198, Weight: 6.377452e-09, CVs: pc1=0.76
Iteration 35, Warp ID: 169, Weight: 6.281663e-09, CVs: pc1=0.61
Iteration 35, Warp ID: 170, Weight: 6.281663e-09, CVs: pc1=0.61
Iteration 35, Warp ID: 203, Weight: 2.763464e-08, CVs: pc1=0.91
Iteration 35, Warp ID: 216, Weight: 7.127484e-09, CVs: pc1=0.95
Iteration 35, Warp ID: 217, Weight: 7.127484e-09, CVs: pc1=1.01
Iteration 35, Warp ID: 220, Weight: 4.593684e-09, CVs: pc1=0.98
Iteration 36, Warp ID: 169, Weight: 1.157125e-07, CVs: pc1=0.56
Iteration 36, Warp ID: 170, Weight: 1.157125e-07, CVs: pc1=0.58
Iteration 36, Warp ID: 172, Weight: 3.688763e-07, CVs: pc1=0.66
Iteration 36, Warp ID: 173, Weight: 3.768998e-08, CVs: pc1=0.58
Iteration 36, Warp ID: 212, Weight: 8.613157e-10, CVs: pc1=0.91
Iteration 36, Warp ID: 217, Weight: 2.053382e-08, CVs: pc1=1.09
Iteration 36, Warp ID: 188, Weight: 5.218269e-08, CVs: pc1=0.68
Iteration 37, Warp ID: 225, Weight: 4.593684e-09, CVs: pc1=1.07
Iteration 37, Warp ID: 226, Weight: 1.107878e-09, CVs: pc1=0.93
Iteration 37, Warp ID: 199, Weight: 1.187492e-08, CVs: pc1=0.83
Iteration 37, Warp ID: 231, Weight: 3.126979e-08, CVs: pc1=1.38
Iteration 37, Warp ID: 201, Weight: 1.387268e-07, CVs: pc1=0.84
Iteration 37, Warp ID: 170, Weight: 9.069819e-07, CVs: pc1=0.65
Iteration 37, Warp ID: 202, Weight: 1.387268e-07, CVs: pc1=0.83
Iteration 37, Warp ID: 203, Weight: 4.047963e-08, CVs: pc1=0.85
Iteration 37, Warp ID: 210, Weight: 4.047963e-08, CVs: pc1=0.91
Iteration 37, Warp ID: 214, Weight: 1.833450e-09, CVs: pc1=0.91
Iteration 37, Warp ID: 184, Weight: 2.396265e-08, CVs: pc1=0.76
Iteration 37, Warp ID: 187, Weight: 1.302691e-08, CVs: pc1=0.63
Iteration 37, Warp ID: 190, Weight: 5.701987e-09, CVs: pc1=0.73
Iteration 38, Warp ID: 162, Weight: 6.870017e-06, CVs: pc1=0.59
Iteration 38, Warp ID: 226, Weight: 6.312987e-09, CVs: pc1=1.12
Iteration 38, Warp ID: 165, Weight: 3.630852e-08, CVs: pc1=0.53
